Шал,Тагт,Ашиглалтанд орсон он,Гараж,Цонх,Барилгын давхар,Хаалга,Талбай,Хэдэн давхарт,Лизинг,Дүүрэг,Цонхны тоо,Байршил,Зарын дугаар: ,Огноо,Зарын гарчиг,Үнэ,Байрлал,Хэрэглэгчийн нэр,Хэрэглэгчийн дугаар,Үзсэн,Зарын тайлбар
Паркет,1 тагттай,2015,Байхгүй,Вакум,9,Бүргэд,32.0 м²,7,Лизинггүй,Хан-Уул,1,Зайсан,4532802,Нийтэлсэн: 2020-11-09 12:43,1 өрөө 32м2,69000000.0,Улаанбаатар,,,93,1
Паркет,1 тагттай,2020,Байхгүй,Вакум,7,Бүргэд,27.85 м²,1,Лизинггүй,Хан-Уул,1,Яармаг,4445489,Нийтэлсэн: 2020-11-09 11:49,Нүхтэд green art хотхонд 1 өрөө байр,1500000.0,Улаанбаатар,,,591,3
Паркет,1 тагттай,2014,Байхгүй,Вакум,12,Бүргэд,32.0 м²,12,Лизинггүй,Баянгол,1,Баруун 4 зам,4494719,Нийтэлсэн: 2020-11-09 14:01,Андуудын баруун талд 1 өрөө 32м2,65000000.0,Улаанбаатар,,,165,1
Паркет,1 тагттай,2010,Байхгүй,Вакум,5,Бүргэд,45.0 м²,4,Лизинггүй,Баянгол,2,25-р эмийн сан,4453752,Нийтэлсэн: 2020-11-10 10:21,25-ын kfc-н ард гал тогоо тусдаа 1 өрөө байр 45м2,70000000.0,Улаанбаатар,,,114,4
Паркет,1 тагттай,2015,Байхгүй,Вакум,5,Төмөр,39.17 м²,3,Лизинггүй,Хан-Уул,2,Яармаг,4533073,Нийтэлсэн: 2020-11-09 13:52,Шинэ өргөө хотхонд 1 өрөө байр,67000000.0,Улаанбаатар,,,123,1
Паркет,1 тагттай,2014,Байхгүй,Вакум,12,Бүргэд,28.0 м²,2,Лизинггүй,Баянгол,1,"3, 4 хороолол",4532745,Нийтэлсэн: 2020-11-09 13:55,"3,4-р хорооллын эцэст 1 өрөө байр",52000000.0,Улаанбаатар,,,219,5
Паркет,1 тагттай,2020,Байгаа,Вакум,12,Бүргэд,37.5 м²,10,Лизинггүй,Баянзүрх,2,16-р хороолол,4424533,Нийтэлсэн: 2020-11-10 10:22,1 өрөө байр 37.5м2,41900000.0,Улаанбаатар,,,1031,12
Паркет,1 тагттай,2012,Байхгүй,Вакум,10,Бүргэд,25.0 м²,7,Лизинггүй,Чингэлтэй,1,Баянбүрд,4535329,Нийтэлсэн: 2020-11-10 10:46,Тэнгис баянбүрд-д саруулхан 1өрөө байр,63000000.0,Улаанбаатар,,,200,2
Паркет,1 тагттай,2020,Байгаа,Вакум,16,Бүргэд,32.0 м²,10,Лизинггүй,Баянзүрх,1,16-р хороолол,4456174,Нийтэлсэн: 2020-11-10 10:15,1 өрөө байр 32м2,1090000.0,Улаанбаатар,,,627,15
Ламинат,1 тагттай,2015,Байгаа,Вакум,10,Бүргэд,49.0 м²,5,Лизинггүй,Хан-Уул,2,Зайсан,4525425,Нийтэлсэн: 2020-11-10 11:05,Зайсанд 49мкв 1 өрөө,75000000.0,Улаанбаатар,,,185,3
Паркет,1 тагттай,2020,Байхгүй,Вакум,12,Бүргэд,34.0 м²,7,Лизинггүй,Баянзүрх,1,16-р хороолол,4464389,Нийтэлсэн: 2020-11-10 11:41,Батлан хамгаалахын урд шинэ амгалан хороололд 34м2 1 өрөө,1700000.0,Улаанбаатар,,,389,6
Паркет,1 тагттай,2010,Байхгүй,Вакум,6,Бүргэд,38.0 м²,2,Лизинггүй,Баянгол,1,6-р бичил,4387665,Нийтэлсэн: 2020-11-10 12:18,6-р бичил хороололд 1 өрөө байр,49000000.0,Улаанбаатар,,,1621,6
Паркет,1 тагттай,2020,Байгаа,Вакум,10,Бүргэд,29.38 м²,5,Хувь лизингтэй,Хан-Уул,1,Нисэх,4535500,Нийтэлсэн: 2020-11-10 11:29,1 oroo bair,950000.0,Улаанбаатар,,,282,1
Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,33.0 м²,11,Банкны лизингтэй,Хан-Уул,1,Бусад,4403735,Нийтэлсэн: 2020-11-10 14:01,Хануул цагаан орд хотхон 1өрөө 33м2 байр,63000000.0,Улаанбаатар,,,130,5
Паркет,1 тагттай,1980,Байхгүй,Вакум,9,Бүргэд,28.0 м²,9,Лизинггүй,Баянгол,2,"3, 4 хороолол",4533066,Нийтэлсэн: 2020-11-10 12:44,3-р хороололд 1 өрөө байр,65000000.0,Улаанбаатар,,,146,1
Паркет,1 тагттай,2018,Байхгүй,Вакум,12,Бүргэд,30.0 м²,3,Лизинггүй,Хан-Уул,2,Зайсан,4536226,Нийтэлсэн: 2020-11-10 14:22,Зайсан хөрш заан хотхонд 1 өрөө байр,62000000.0,Улаанбаатар,,,180,5
Паркет,Тагтгүй,2006,Байхгүй,Модон вакум,1,Бүргэд,40.0 м²,1,Лизинггүй,Сонгино Хайрхан,2,Москва хороолол,4536129,Нийтэлсэн: 2020-11-10 14:31,Схд-д 1 өрөө байр 40m2,80000000.0,Улаанбаатар,,,54,9
Паркет,1 тагттай,2018,Байхгүй,Вакум,12,Бүргэд,43.3 м²,11,Лизинггүй,Баянгол,3,"3, 4 хороолол",4536321,Нийтэлсэн: 2020-11-10 14:42,1 өрөө байр,59000000.0,Улаанбаатар,,,309,1
Паркет,1 тагттай,1989,Байхгүй,Вакум,9,Бүргэд,45.0 м²,5,Лизинггүй,Баянзүрх,3,Сансар,4537067,Нийтэлсэн: 2020-11-10 18:21,Сансарт 1 өрөө байр 45m2,65000000.0,Улаанбаатар,,,250,1
Паркет,Тагтгүй,1980,Байхгүй,Вакум,4,Бүргэд,38.0 м²,1,Лизинггүй,Чингэлтэй,2,"40, 50 мянгат",4467703,Нийтэлсэн: 2020-11-10 16:02,Хотын төвд их дэлгүүрийн баруун талд 1 өрөө байр 38м2,83000000.0,Улаанбаатар,,,164,1
Мод,1 тагттай,1992,Байхгүй,Вакум,5,Бүргэд,38.0 м²,3,Лизинггүй,Баянзүрх,3,15-р хороолол,4128244,Нийтэлсэн: 2020-11-10 18:50,Sansart gal togoo tusdaa 1 oroo bair,61000000.0,Улаанбаатар,,,174,1
Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Төмөр вакум,31.0 м²,10,Лизинггүй,Баянзүрх,1,16-р хороолол,4537356,Нийтэлсэн: 2020-11-10 20:21,16р хороололд 1өрөө,53000000.0,Улаанбаатар,,,131,1
Паркет,Тагтгүй,2018,Байхгүй,Вакум,9,Бүргэд,55.0 м²,5,Банкны лизингтэй,Хан-Уул,1,Зайсан,4408456,Нийтэлсэн: 2020-11-10 19:08,Зайсангийн энхжин хотхонд 1 өрөө байр 55м2,121000000.0,Улаанбаатар,,,280,1
Паркет,1 тагттай,2020,Байхгүй,Вакум,12,Бүргэд,35.0 м²,2,Лизинггүй,Баянзүрх,2,16-р хороолол,4537704,Нийтэлсэн: 2020-11-10 22:59,Дэвжих өргөө хотхонд 1 өрөө байр,1300000.0,Улаанбаатар,,,133,1
Паркет,Тагтгүй,2015,Байгаа,Вакум,5,Бүргэд,20.0 м²,2,Лизинггүй,Баянзүрх,1,Эрдэнэ толгой,4322195,Нийтэлсэн: 2020-11-10 23:09,1 oroo,45000000.0,Улаанбаатар,,,279,1
Паркет,1 тагттай,2008,Байхгүй,Вакум,5,Бүргэд,36.7 м²,1,Лизинггүй,Баянзүрх,3,Офицер,4536637,Нийтэлсэн: 2020-11-11 08:24,1өрөө 36.7мк байр,1250000.0,Улаанбаатар,,,279,1
Паркет,Тагтгүй,2010,Байхгүй,Вакум,9,Мод,37.0 м²,2,Лизинггүй,Хан-Уул,2,Хурд,4443871,Нийтэлсэн: 2020-11-11 09:09,Хурд 1өрөө засвар хийсэн 37м2 байр,75000000.0,Улаанбаатар,,,137,1
Паркет,Тагтгүй,2019,Байхгүй,Вакум,12,Төмөр,39.17 м²,6,Лизинггүй,Хан-Уул,2,Бусад,4502641,Нийтэлсэн: 2020-11-11 09:40,Зайсан энхжин 1 өрөө,1900000.0,Улаанбаатар,,,336,3
Паркет,1 тагттай,2012,Байхгүй,Вакум,5,Бүргэд,32.0 м²,5,Лизинггүй,Сонгино Хайрхан,2,Орбит,4511147,Нийтэлсэн: 2020-11-11 09:18,1 өрөө байр 32m2 тавилгатайгаа,45000000.0,Улаанбаатар,,,168,1
Паркет,1 тагттай,2020,Байхгүй,Вакум,12,Бүргэд,35.0 м²,7,Лизинггүй,Сүхбаатар,3,100 айл,4315572,Нийтэлсэн: 2020-11-10 20:56,1өрөө байр 35м2,60000000.0,Улаанбаатар,,,841,1
Паркет,1 тагттай,2011,Байхгүй,Вакум,12,Төмөр,36.0 м²,7,Лизинггүй,Баянгол,1,10-р хороолол,4155327,Нийтэлсэн: 2020-11-11 10:09,10-r horoolold 1uruu 36mk bair,60000000.0,Улаанбаатар,,,92,1
Паркет,1 тагттай,2014,Байхгүй,Вакум,13,Бүргэд,29.5 м²,12,Лизинггүй,Баянзүрх,1,Офицер,4538056,Нийтэлсэн: 2020-11-11 10:39,Жуков тарвалин хотхонд 1өрөө,55000000.0,Улаанбаатар,,,129,1
Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,35.0 м²,4,Лизинггүй,Баянзүрх,2,15-р хороолол,4538145,Нийтэлсэн: 2020-11-11 11:11,Жуковт 1 өрөө байр,50000000.0,Улаанбаатар,,,247,1
Паркет,1 тагттай,1987,Байхгүй,Вакум,5,Бүргэд,30.0 м²,3,Лизинггүй,Баянзүрх,2,Сансар,4538211,Нийтэлсэн: 2020-11-11 11:36,Сансарт 1 өрөө байр 97 сургуулийн урд,60000000.0,Улаанбаатар,,,150,5
Паркет,1 тагттай,2020,Байхгүй,Вакум,4,Бүргэд,33.52 м²,2,Хувь лизингтэй,Баянгол,3,Баруун 4 зам,4075760,Нийтэлсэн: 2020-11-11 12:12,1 өрөө 33м2 байр,2500000.0,Улаанбаатар,,,162,13
Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,32.0 м²,15,Хувь лизингтэй,Баянзүрх,2,15-р хороолол,4538451,Нийтэлсэн: 2020-11-11 13:16,Жуковт sgd appartment 32.34мкв 1 өрөө байр,69300000.0,Улаанбаатар,,,107,21
Паркет,Тагтгүй,2020,Байхгүй,Вакум,16,Бүргэд,24.04 м²,11,Лизинггүй,Баянзүрх,1,16-р хороолол,4477969,Нийтэлсэн: 2020-11-11 16:14,1 өрөө байр 24.04м2,43500000.0,Улаанбаатар,,,256,2
Паркет,1 тагттай,2004,Байхгүй,Вакум,6,Төмөр,44.0 м²,6,Лизинггүй,Баянгол,2,"3, 4 хороолол",4372701,Нийтэлсэн: 2020-11-11 13:10,3-р хороололд 1 өрөөг 2 болгосон байр 44м2,65000000.0,Улаанбаатар,,,197,1
Паркет,1 тагттай,2016,Байгаа,Вакум,15,Бүргэд,30.0 м²,15,Банкны лизингтэй,Баянзүрх,2,Сансар,4216971,Нийтэлсэн: 2020-11-11 17:05,Ктмс-н хажууд 1 өрөө,2150000.0,Улаанбаатар,,,151,8
Паркет,1 тагттай,2012,Байхгүй,Вакум,12,Бүргэд,30.0 м²,5,Лизинггүй,Баянгол,1,10-р хороолол,4538954,Нийтэлсэн: 2020-11-11 16:47,Golden park хотхонд 1 өрөө байр 30м2,49500000.0,Улаанбаатар,,,127,1
Паркет,1 тагттай,2015,Байхгүй,Вакум,13,Төмөр,32.0 м²,8,Лизинггүй,Баянзүрх,1,15-р хороолол,4466880,Нийтэлсэн: 2020-10-17 16:08,Жуков хотхон 1 өрөө байр 32м2,56000000.0,Улаанбаатар,,,1038,1
Мод,1 тагттай,1999,Байхгүй,Мод,5,Бүргэд,18.0,5,Лизинггүй,Орон нутаг,3,Бусад,4475344,Нийтэлсэн: 2020-10-17 21:33,1 өрөө 18м2,31000000.0,Дархан-Уул,,,612,1
Паркет,1 тагттай,2019,Байхгүй,Вакум,5,Бүргэд,28.53 м²,3,Лизинггүй,Баянзүрх,2,Эрдэнэ толгой,4475483,Нийтэлсэн: 2020-10-17 22:53,Ulaanhuaran baganat orgoo hothond 1uruu 28.53mk,1600000.0,Улаанбаатар,,,234,1
Паркет,1 тагттай,1990,Байхгүй,Вакум,9,Бүргэд,18.0 м²,9,Лизинггүй,Баянгол,2,"3, 4 хороолол",4476041,Нийтэлсэн: 2020-10-18 11:39,Сотын байранд нэг өрөө байр,60000000.0,Улаанбаатар,,,147,1
Паркет,1 тагттай,2013,Байхгүй,Вакум,6,Бүргэд,32.03 м²,5,Лизинггүй,Баянзүрх,2,14-р хороолол,2704362,Нийтэлсэн: 2020-10-17 17:43,Өгөөмөр захын хойно эрэл компанийн шинэ үе хотхонд 1 өрөө,53000000.0,Улаанбаатар,,,169,1
Паркет,1 тагттай,1990,Байхгүй,Вакум,9,Бүргэд,18.0 м²,9,Лизинггүй,Баянгол,2,"3, 4 хороолол",4476017,Нийтэлсэн: 2020-10-18 11:40,Сотын байранд 1 өрөө,61000000.0,Улаанбаатар,,,184,1
Паркет,1 тагттай,2012,Байхгүй,Вакум,12,Бүргэд,33.0 м²,8,Лизинггүй,Баянзүрх,1,16-р хороолол,4476272,Нийтэлсэн: 2020-10-18 14:14,16-р хороололд 1 өрөө байр,55000000.0,Улаанбаатар,,,196,1
Паркет,1 тагттай,2010,Байхгүй,Вакум,9,Бүргэд,40.0 м²,9,Лизинггүй,Сүхбаатар,2,Бага тойрог,4476856,Нийтэлсэн: 2020-10-18 16:57,Хотын төвд 1 өрөө,78000000.0,Улаанбаатар,,,385,1
Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,32.5 м²,12,Лизинггүй,Баянзүрх,2,5-р хороолол,4474677,Нийтэлсэн: 2020-10-17 16:29,1 өрөө байр /32.5м2/,55000000.0,Улаанбаатар,,,598,2
Паркет,1 тагттай,2012,Байхгүй,Вакум,10,Бүргэд,30.8,2,Лизинггүй,Баянзүрх,1,16-р хороолол,4477132,Нийтэлсэн: 2020-10-18 19:06,Офицерт 1 өрөө байр,52000000.0,Улаанбаатар,,,124,1
Паркет,1 тагттай,2014,Байхгүй,Вакум,15,Бүргэд,21.0 м²,15,Лизинггүй,Сонгино Хайрхан,1,5 шар,4477404,Нийтэлсэн: 2020-10-18 21:13,1өрөө байр 21м2,30000000.0,Улаанбаатар,,,895,1
Паркет,1 тагттай,2008,Байхгүй,Вакум,6,Төмөр,40.21 м²,1,Лизинггүй,Сонгино Хайрхан,2,1-р хороолол,4477368,Нийтэлсэн: 2020-10-18 21:35,Москва хороололд 40.21м2 1өрөө байр,70000000.0,Улаанбаатар,,,164,8
Мод,1 тагттай,1980,Байхгүй,Мод,5,Бүргэд,35.0 м²,5,Лизинггүй,Чингэлтэй,2,Бага тойрог,4477830,Нийтэлсэн: 2020-10-19 08:46,1 өрөө байр,65000000.0,Улаанбаатар,,,483,7
Паркет,1 тагттай,2020,Байгаа,Вакум,16,Бүргэд,32.41 м²,4,Банкны лизингтэй,Баянзүрх,1,13-р хороолол,4478221,Нийтэлсэн: 2020-10-19 11:25,Жуковт 1 өрөө байр,68061000.0,Улаанбаатар,,,200,4
Паркет,1 тагттай,2016,Байхгүй,Вакум,12,Бүргэд,40.0 м²,9,Лизинггүй,Баянгол,2,Нарны хороолол,4403430,Нийтэлсэн: 2020-10-19 10:40,Нарны гүүр баруун талд дэма байр 1 өрөө 40мкв,72000000.0,Улаанбаатар,,,382,7
Паркет,1 тагттай,2018,Байхгүй,Вакум,9,Бүргэд,37.6 м²,8,Лизинггүй,Сонгино Хайрхан,2,Бусад,4478455,Нийтэлсэн: 2020-10-19 11:52,Нефть бааз 1өрөө,54000000.0,Улаанбаатар,,,110,1
Паркет,1 тагттай,2012,Байхгүй,Вакум,10,Бүргэд,30.8 м²,2,Лизинггүй,Баянзүрх,1,16-р хороолол,4478403,Нийтэлсэн: 2020-10-19 11:52,Oficert 1 uruu bair,52000000.0,Улаанбаатар,,,226,1
Паркет,Тагтгүй,2013,Байхгүй,Вакум,5,Бүргэд,30.03 м²,1,Лизинггүй,Хан-Уул,2,Viva city,4478604,Нийтэлсэн: 2020-10-19 12:27,Viva city 1 uruu bair,45000000.0,Улаанбаатар,,,444,2
Паркет,1 тагттай,2017,Байхгүй,Вакум,12,Бүргэд,34.4 м²,1,Лизинггүй,Баянзүрх,1,Сансар,3990232,Нийтэлсэн: 2020-10-19 13:39,Ктмс хажууд 1 өрөө,58000000.0,Улаанбаатар,,,185,1
Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Төмөр вакум,31.09 м²,10,Лизинггүй,Баянзүрх,1,16-р хороолол,4478669,Нийтэлсэн: 2020-10-19 12:52,Орон сууц 1 өрөө 31.09м2,52000000.0,Улаанбаатар,,,172,1
Паркет,1 тагттай,2017,Байхгүй,Вакум,13,Бүргэд,29.5,13,Лизинггүй,Баянзүрх,1,15-р хороолол,4479639,Нийтэлсэн: 2020-10-19 17:21,1 өрөө байр,53000000.0,Улаанбаатар,,,124,1
Паркет,Тагтгүй,2015,Байхгүй,Вакум,15,Бүргэд,31.16 м²,10,Хувь лизингтэй,Баянзүрх,1,Бусад,4480063,Нийтэлсэн: 2020-10-19 20:15,Ромео жулет хотхонд 1 өрөө,2250000.0,Улаанбаатар,,,224,11
